speciesKey	scientificName	rank	taxonomicStatus	includes
2412623	Alosa fallax (Lacepède, 1803)	SPECIES	ACCEPTED	2412623: Alosa fallax (Lacepède, 1803)
2412685	Alosa alosa (Linnaeus, 1758)	SPECIES	ACCEPTED	2412685: Alosa alosa (Linnaeus, 1758)
2413224	Sardina pilchardus (Walbaum, 1792)	SPECIES	ACCEPTED	2413224: Sardina pilchardus (Walbaum, 1792) | 2413226: Clupea pilchardus Bloch, 1795
2413452	Sprattus sprattus (Linnaeus, 1758)	SPECIES	ACCEPTED	2413452: Sprattus sprattus (Linnaeus, 1758) | 2413456: Clupea spratttus Linnaeus, 1758
2414031	Engraulis encrasicolus (Linnaeus, 1758)	SPECIES	ACCEPTED	2414031: Engraulis encrasicolus (Linnaeus, 1758)
2415075	Lophius piscatorius Linnaeus, 1758	SPECIES	ACCEPTED	2415075: Lophius piscatorius Linnaeus, 1758
2415460	Lota lota (Linnaeus, 1758)	SPECIES	ACCEPTED	2415460: Lota lota (Linnaeus, 1758)
2415522	Ciliata septentrionalis (Collett, 1875)	SPECIES	ACCEPTED	2415522: Ciliata septentrionalis (Collett, 1875)
2415526	Ciliata mustela (Linnaeus, 1758)	SPECIES	ACCEPTED	2415526: Ciliata mustela (Linnaeus, 1758)
2415581	Gaidropsarus vulgaris (Cloquet, 1824)	SPECIES	ACCEPTED	2415581: Gaidropsarus vulgaris (Cloquet, 1824)
2415643	Merluccius merluccius (Linnaeus, 1758)	SPECIES	ACCEPTED	2415643: Merluccius merluccius (Linnaeus, 1758)
2415788	Merlangius merlangus (Linnaeus, 1758)	SPECIES	ACCEPTED	2415788: Merlangius merlangus (Linnaeus, 1758) | 2415794: Merlangius merlangius (Linnaeus, 1758) | 8355040: Gadus merlangus Linnaeus, 1758
2415872	Pollachius pollachius (Linnaeus, 1758)	SPECIES	ACCEPTED	2415872: Pollachius pollachius (Linnaeus, 1758)
2415906	Trisopterus minutus (Linnaeus, 1758)	SPECIES	ACCEPTED	2415906: Trisopterus minutus (Linnaeus, 1758)
2415916	Trisopterus luscus (Linnaeus, 1758)	SPECIES	ACCEPTED	2415916: Trisopterus luscus (Linnaeus, 1758) | 2415917: Gadus luscus Linnaeus, 1758
2417781	Squatina squatina (Linnaeus, 1758)	SPECIES	ACCEPTED	2417781: Squatina squatina (Linnaeus, 1758)
2418259	Galeorhinus galeus (Linnaeus, 1758)	SPECIES	ACCEPTED	2418259: Galeorhinus galeus (Linnaeus, 1758)
2418313	Mustelus mustelus (Linnaeus, 1758)	SPECIES	ACCEPTED	2418313: Mustelus mustelus (Linnaeus, 1758)
2418315	Mustelus asterias Cloquet, 1819	SPECIES	ACCEPTED	2418315: Mustelus asterias Cloquet, 1819
2418670	Scyliorhinus stellaris (Linnaeus, 1758)	SPECIES	ACCEPTED	2418670: Scyliorhinus stellaris (Linnaeus, 1758)
2418684	Scyliorhinus canicula (Linnaeus, 1758)	SPECIES	ACCEPTED	2418684: Scyliorhinus canicula (Linnaeus, 1758)
2419543	Dasyatis pastinaca (Linnaeus, 1758)	SPECIES	ACCEPTED	2419543: Dasyatis pastinaca (Linnaeus, 1758)
2419875	Leucoraja naevus (Müller & Henle, 1841)	SPECIES	ACCEPTED	2419875: Leucoraja naevus (Müller & Henle, 1841)
2420234	Dipturus batis (Linnaeus, 1758)	SPECIES	ACCEPTED	2420234: Dipturus batis (Linnaeus, 1758)
2420446	Amblyraja radiata (Donovan, 1808)	SPECIES	ACCEPTED	5216208: Raja radiata Donovan, 1808
2420454	Amblyraja hyperborea (Collett, 1879)	SPECIES	ACCEPTED	2420454: Amblyraja hyperborea (Collett, 1879)
2420726	Cetorhinus maximus (Gunnerus, 1765)	SPECIES	ACCEPTED	2420726: Cetorhinus maximus (Gunnerus, 1765)
2421365	Lampetra fluviatilis (Linnaeus, 1758)	SPECIES	ACCEPTED	2421365: Lampetra fluviatilis (Linnaeus, 1758)
2421402	Lampetra planeri (Bloch, 1784)	SPECIES	ACCEPTED	2421402: Lampetra planeri (Bloch, 1784)
2422211	Pseudepidalea viridis (Laurenti, 1768)	SPECIES	ACCEPTED	9529916: Bufotes viridis (Laurenti, 1768)
2422507	Epidalea calamita (Laurenti, 1768)	SPECIES	ACCEPTED	2422507: Epidalea calamita (Laurenti, 1768) | 5216775: Bufo calamita Laurenti, 1768
2423435	Bombina variegata (Linnaeus, 1758)	SPECIES	ACCEPTED	2423435: Bombina variegata (Linnaeus, 1758)
2423441	Bombina orientalis (Boulenger, 1890)	SPECIES	ACCEPTED	2423441: Bombina orientalis (Boulenger, 1890)
2426612	Alytes obstetricans (Laurenti, 1768)	SPECIES	ACCEPTED	2426612: Alytes obstetricans (Laurenti, 1768) | 8945537: Alytes obstetricans obstetricans
2426640	Pelophylax bedriagae (Camerano, 1882)	SPECIES	ACCEPTED	2426640: Pelophylax bedriagae (Camerano, 1882)
2426654	Pelophylax lessonae (Camerano, 1882)	SPECIES	ACCEPTED	2426654: Pelophylax lessonae (Camerano, 1882)
2426661	Pelophylax ridibundus (Pallas, 1771)	SPECIES	ACCEPTED	2426661: Pelophylax ridibundus (Pallas, 1771) | 2426662: Rana ridibunda Pallas, 1771 | 9321745: Pelophylax ridibundus kurtmuelleri (Gayda, 1940)
2426789	Rana arvalis Nilsson, 1842	SPECIES	ACCEPTED	2426789: Rana arvalis Nilsson, 1842 | 7411759: Rana arvalis arvalis
2426805	Rana temporaria Linnaeus, 1758	SPECIES	ACCEPTED	2426805: Rana temporaria Linnaeus, 1758 | 9530334: Rana temporaria temporaria
2427091	Lithobates catesbeianus (Shaw, 1802)	SPECIES	ACCEPTED	2427091: Lithobates catesbeianus (Shaw, 1802)
2427573	Hyla arborea (Linnaeus, 1758)	SPECIES	ACCEPTED	2427573: Hyla arborea (Linnaeus, 1758) | 8869095: Hyla arborea arborea
2430567	Pelobates fuscus (Laurenti, 1768)	SPECIES	ACCEPTED	2430567: Pelobates fuscus (Laurenti, 1768)
2431776	Salamandra salamandra (Linnaeus, 1758)	SPECIES	ACCEPTED	2431776: Salamandra salamandra (Linnaeus, 1758) | 5848702: Salamandra salamandra terrestris Lacépède, 1788
2431781	Salamandra atra Laurenti, 1768	SPECIES	ACCEPTED	2431781: Salamandra atra Laurenti, 1768
2431783	Ichthyosaura alpestris (Laurenti, 1768)	SPECIES	ACCEPTED	2431783: Ichthyosaura alpestris (Laurenti, 1768) | 2431785: Triturus alpestris (Laurenti, 1768)
2431821	Pachytriton labiatus (Unterstein, 1930)	SPECIES	ACCEPTED	2431821: Pachytriton labiatus (Unterstein, 1930)
2431875	Pleurodeles waltl Michahelles, 1830	SPECIES	ACCEPTED	2431875: Pleurodeles waltl Michahelles, 1830
2431885	Triturus cristatus (Laurenti, 1768)	SPECIES	ACCEPTED	2431885: Triturus cristatus (Laurenti, 1768) | 8826976: Triturus cristatus cristatus
2431886	Triturus marmoratus (Latreille, 1800)	SPECIES	ACCEPTED	2431886: Triturus marmoratus (Latreille, 1800)
2431965	Ambystoma macrodactylum Baird, 1850	SPECIES	ACCEPTED	2431965: Ambystoma macrodactylum Baird, 1850
2432352	Eptesicus fuscus (Palisot de Beauvois, 1796)	SPECIES	ACCEPTED	2432352: Eptesicus fuscus (Palisot de Beauvois, 1796)
2432359	Eptesicus serotinus (Schreber, 1774)	SPECIES	ACCEPTED	2432359: Eptesicus serotinus (Schreber, 1774) | 7261811: Eptesicus serotinus serotinus
2432389	Myotis nattereri (Kuhl, 1817)	SPECIES	ACCEPTED	2432389: Myotis nattereri (Kuhl, 1817) | 7261874: Myotis nattereri nattereri
2432416	Myotis myotis (Borkhausen, 1797)	SPECIES	ACCEPTED	2432416: Myotis myotis (Borkhausen, 1797) | 7261890: Myotis myotis myotis
2432427	Myotis bechsteinii (Kuhl, 1817)	SPECIES	ACCEPTED	2432427: Myotis bechsteinii (Kuhl, 1817)
2432439	Myotis daubentonii (Kuhl, 1817)	SPECIES	ACCEPTED	2432439: Myotis daubentonii (Kuhl, 1817) | 7261884: Myotis daubentonii daubentonii
2432452	Myotis dasycneme (Boie, 1825)	SPECIES	ACCEPTED	2432452: Myotis dasycneme (Boie, 1825)
2432470	Myotis emarginatus (E.Geoffroy, 1806)	SPECIES	ACCEPTED	2432470: Myotis emarginatus (E.Geoffroy, 1806)
2432564	Vespertilio murinus Linnaeus, 1758	SPECIES	ACCEPTED	2432564: Vespertilio murinus Linnaeus, 1758
2432582	Barbastella barbastellus (Schreber, 1774)	SPECIES	ACCEPTED	2432582: Barbastella barbastellus (Schreber, 1774)
2432614	Rhinolophus hipposideros (Bechstein, 1800)	SPECIES	ACCEPTED	2432614: Rhinolophus hipposideros (Bechstein, 1800) | 4266686: Rhinolophus hipposideros hipposideros
2432655	Rhinolophus ferrumequinum (Schreber, 1774)	SPECIES	ACCEPTED	2432655: Rhinolophus ferrumequinum (Schreber, 1774) | 7261973: Rhinolophus ferrumequinum ferrumequinum
2433403	Helarctos malayanus (Raffles, 1821)	SPECIES	ACCEPTED	2433403: Helarctos malayanus (Raffles, 1821)
2433652	Neovison vison (Schreber, 1777)	SPECIES	ACCEPTED	2433652: Neovison vison (Schreber, 1777)
2433753	Lutra lutra (Linnaeus, 1758)	SPECIES	ACCEPTED	2433753: Lutra lutra (Linnaeus, 1758)
2433875	Meles meles (Linnaeus, 1758)	SPECIES	ACCEPTED	2433875: Meles meles (Linnaeus, 1758) | 7193983: Meles meles meles
2434552	Nyctereutes procyonoides (Gray, 1834)	SPECIES	ACCEPTED	2434552: Nyctereutes procyonoides (Gray, 1834)
2434779	Monachus monachus (Hermann, 1779)	SPECIES	ACCEPTED	2434779: Monachus monachus (Hermann, 1779)
2434793	Phoca vitulina Linnaeus, 1758	SPECIES	ACCEPTED	2434793: Phoca vitulina Linnaeus, 1758 | 7193945: Phoca vitulina vitulina
2434801	Pagophilus groenlandicus (Erxleben, 1777)	SPECIES	ACCEPTED	2434802: Phoca groenlandica Erxleben, 1777
2434806	Halichoerus grypus (Fabricius, 1791)	SPECIES	ACCEPTED	2434806: Halichoerus grypus (Fabricius, 1791) | 10415207: Halichoerus grypus atlantica Nehring, 1886
2435035	Felis catus Linnaeus, 1758	SPECIES	ACCEPTED	2435035: Felis catus Linnaeus, 1758 | 9533902: Felis silvestris catus Linnaeus, 1758
2435654	Crocidura russula (Hermann, 1780)	SPECIES	ACCEPTED	2435654: Crocidura russula (Hermann, 1780) | 9965359: BOLD:AAF1680
2435723	Crocidura leucodon (Hermann, 1780)	SPECIES	ACCEPTED	2435723: Crocidura leucodon (Hermann, 1780)
2435767	Neomys fodiens (Pennant, 1771)	SPECIES	ACCEPTED	2435767: Neomys fodiens (Pennant, 1771)
2436090	Sorex coronatus Millet, 1828	SPECIES	ACCEPTED	2436090: Sorex coronatus Millet, 1828
2436424	Varecia variegata (Kerr, 1792)	SPECIES	ACCEPTED	2436424: Varecia variegata (Kerr, 1792)
2436736	Lepus capensis Linnaeus, 1758	SPECIES	ACCEPTED	2436736: Lepus capensis Linnaeus, 1758
2436940	Oryctolagus cuniculus (Linnaeus, 1758)	SPECIES	ACCEPTED	2436940: Oryctolagus cuniculus (Linnaeus, 1758)
2437232	Cynomys ludovicianus (Ord, 1815)	SPECIES	ACCEPTED	2437232: Cynomys ludovicianus (Ord, 1815)
2437282	Tamiasciurus hudsonicus (Erxleben, 1777)	SPECIES	ACCEPTED	2437282: Tamiasciurus hudsonicus (Erxleben, 1777)
2437394	Callosciurus erythraeus (Pallas, 1779)	SPECIES	ACCEPTED	2437394: Callosciurus erythraeus (Pallas, 1779)
2437397	Callosciurus prevostii (Desmarest, 1822)	SPECIES	ACCEPTED	2437397: Callosciurus prevostii (Desmarest, 1822)
2437399	Callosciurus finlaysonii (Horsfield, 1823)	SPECIES	ACCEPTED	2437399: Callosciurus finlaysonii (Horsfield, 1823)
2437450	Tamias sibiricus (Laxmann, 1769)	SPECIES	ACCEPTED	2437450: Tamias sibiricus (Laxmann, 1769) | 10602587: Eutamias sibiricus (Laxmann, 1769)
2437577	Dasyprocta leporina (Linnaeus, 1758)	SPECIES	ACCEPTED	2437577: Dasyprocta leporina (Linnaeus, 1758)
2437619	Dolichotis patagonum (Zimmermann, 1780)	SPECIES	ACCEPTED	2437619: Dolichotis patagonum (Zimmermann, 1780)
2437756	Apodemus flavicollis (Melchior, 1834)	SPECIES	ACCEPTED	2437756: Apodemus flavicollis (Melchior, 1834)
2437760	Apodemus sylvaticus (Linnaeus, 1758)	SPECIES	ACCEPTED	2437760: Apodemus sylvaticus (Linnaeus, 1758) | 9096222: Apodemus sylvaticus sylvaticus
2438606	Microtus arvalis (Pallas, 1779)	SPECIES	ACCEPTED	2438606: Microtus arvalis (Pallas, 1779)
2438616	Microtus agrestis (Linnaeus, 1761)	SPECIES	ACCEPTED	2438616: Microtus agrestis (Linnaeus, 1761)
2438660	Microtus subterraneus (Selys-Longchamps, 1836)	SPECIES	ACCEPTED	2438660: Microtus subterraneus (Selys-Longchamps, 1836)
2438704	Cricetus cricetus (Linnaeus, 1758)	SPECIES	ACCEPTED	2438704: Cricetus cricetus (Linnaeus, 1758)
2439261	Rattus norvegicus (Berkenhout, 1769)	SPECIES	ACCEPTED	2439261: Rattus norvegicus (Berkenhout, 1769)
2439270	Rattus rattus (Linnaeus, 1758)	SPECIES	ACCEPTED	2439270: Rattus rattus (Linnaeus, 1758) | 8944078: Rattus rattus rattus
2439658	Muscardinus avellanarius (Linnaeus, 1758)	SPECIES	ACCEPTED	2439658: Muscardinus avellanarius (Linnaeus, 1758) | 8933425: Muscardinus avellanarius avellanarius
2439683	Eliomys quercinus (Linnaeus, 1766)	SPECIES	ACCEPTED	2439683: Eliomys quercinus (Linnaeus, 1766) | 8788821: Eliomys quercinus quercinus
2439834	Lagidium viscacia (Molina, 1782)	SPECIES	ACCEPTED	2439834: Lagidium viscacia (Molina, 1782)
2439838	Castor canadensis Kuhl, 1820	SPECIES	ACCEPTED	2439838: Castor canadensis Kuhl, 1820
2440196	Macropus rufogriseus (Desmarest, 1817)	SPECIES	ACCEPTED	2440196: Macropus rufogriseus (Desmarest, 1817)
2440339	Eubalaena glacialis (Müller, 1776)	SPECIES	ACCEPTED	2440343: Balaena biscayensis Eschricht, 1860
2440412	Mesoplodon bidens (Sowerby, 1804)	SPECIES	ACCEPTED	2440412: Mesoplodon bidens (Sowerby, 1804)
2440447	Tursiops truncatus (Montagu, 1821)	SPECIES	ACCEPTED	2440447: Tursiops truncatus (Montagu, 1821)
2440483	Orcinus orca (Linnaeus, 1758)	SPECIES	ACCEPTED	2440483: Orcinus orca (Linnaeus, 1758)
2440605	Globicephala macrorhynchus Gray, 1846	SPECIES	ACCEPTED	4351751: Globicephala ventricosa Lacépède, 1804
2440669	Phocoena phocoena (Linnaeus, 1758)	SPECIES	ACCEPTED	2440669: Phocoena phocoena (Linnaeus, 1758)
2440718	Balaenoptera physalus (Linnaeus, 1758)	SPECIES	ACCEPTED	2440718: Balaenoptera physalus (Linnaeus, 1758)
2440728	Balaenoptera acutorostrata Lacépède, 1804	SPECIES	ACCEPTED	2440728: Balaenoptera acutorostrata Lacépède, 1804
2440779	Dasypus novemcinctus Linnaeus, 1758	SPECIES	ACCEPTED	2440779: Dasypus novemcinctus Linnaeus, 1758
2440886	Equus caballus Linnaeus, 1758	SPECIES	ACCEPTED	2440886: Equus caballus Linnaeus, 1758
2440946	Muntiacus reevesi (Ogilby, 1839)	SPECIES	ACCEPTED	2440946: Muntiacus reevesi (Ogilby, 1839)
2440954	Cervus nippon Temminck, 1838	SPECIES	ACCEPTED	2440954: Cervus nippon Temminck, 1838
2440958	Cervus elaphus Linnaeus, 1758	SPECIES	ACCEPTED	2440958: Cervus elaphus Linnaeus, 1758
2440995	Pecari tajacu (Linnaeus, 1758)	SPECIES	ACCEPTED	2440996: Tayassu tajacu (Linnaeus, 1758)
2441022	Bos taurus Linnaeus, 1758	SPECIES	ACCEPTED	2441022: Bos taurus Linnaeus, 1758
2441110	Ovis aries Linnaeus, 1758	SPECIES	ACCEPTED	2441110: Ovis aries Linnaeus, 1758
2441122	Ovis ammon (Linnaeus, 1758)	SPECIES	ACCEPTED	2441122: Ovis ammon (Linnaeus, 1758)
2441133	Boselaphus tragocamelus (Pallas, 1766)	SPECIES	ACCEPTED	2441133: Boselaphus tragocamelus (Pallas, 1766)
2441176	Bison bison (Linnaeus, 1758)	SPECIES	ACCEPTED	2441176: Bison bison (Linnaeus, 1758)
2441454	Testudo hermanni Gmelin, 1789	SPECIES	ACCEPTED	6156781: Testudo hermanni boettgeri Mojsisovics, 1889 | 7062174: Testudo hermanni hermanni
2441461	Testudo graeca Linnaeus, 1758	SPECIES	ACCEPTED	2441461: Testudo graeca Linnaeus, 1758
2441905	Chelydra serpentina (Linnaeus, 1758)	SPECIES	ACCEPTED	2441905: Chelydra serpentina (Linnaeus, 1758)
2442225	Chelonia mydas (Linnaeus, 1758)	SPECIES	ACCEPTED	2442225: Chelonia mydas (Linnaeus, 1758)
2443002	Trachemys scripta (Thunberg In Schoepff, 1792)	SPECIES	ACCEPTED	2443002: Trachemys scripta (Thunberg In Schoepff, 1792) | 6157026: Trachemys scripta elegans (Wied, 1838) | 6157035: Trachemys scripta troostii (Holbrook, 1836) | 7062200: Trachemys scripta scripta
2443079	Graptemys ouachitensis Cagle, 1953	SPECIES	ACCEPTED	2443079: Graptemys ouachitensis Cagle, 1953
2443133	Chrysemys picta (Schneider, 1783)	SPECIES	ACCEPTED	2443133: Chrysemys picta (Schneider, 1783) | 6156934: Chrysemys picta bellii (Gray, 1831)
2443154	Deirochelys reticularia (Latreille, 1801)	SPECIES	ACCEPTED	2443154: Deirochelys reticularia (Latreille, 1801)
2443341	Mauremys leprosa (Schweigger, 1812)	SPECIES	ACCEPTED	2443341: Mauremys leprosa (Schweigger, 1812) | 5220628: Clemmys caspica leprosa Loveridge & Williams, 1957
2444339	Vipera aspis (Linnaeus, 1758)	SPECIES	ACCEPTED	2444339: Vipera aspis (Linnaeus, 1758) | 9781774: Vipera aspis aspis
2445034	Tarentola mauritanica (Linnaeus, 1758)	SPECIES	ACCEPTED	2445034: Tarentola mauritanica (Linnaeus, 1758)
2449133	Chamaeleo calyptratus Duméril & Duméril, 1851	SPECIES	ACCEPTED	2449133: Chamaeleo calyptratus Duméril & Duméril, 1851
2455523	Orthriophis taeniurus (Cope, 1861)	SPECIES	ACCEPTED	2455527: Elaphe taeniura Smith, 1943
2455615	Pantherophis guttatus (Linnaeus, 1766)	SPECIES	ACCEPTED	2455615: Pantherophis guttatus (Linnaeus, 1766)
2458916	Hierophis viridiflavus (Lacépède, 1789)	SPECIES	ACCEPTED	9360895: Coluber viridiflavus viridiflavus
2459658	Iguana iguana (Linnaeus, 1758)	SPECIES	ACCEPTED	2459658: Iguana iguana (Linnaeus, 1758)
2465380	Python regius (Shaw, 1802)	SPECIES	ACCEPTED	2465380: Python regius (Shaw, 1802)
2468088	Anguis cephallonica Werner, 1894	SPECIES	ACCEPTED	7190413: Anguis fragilis fragilis
2468095	Anguis fragilis Linnaeus, 1758	SPECIES	ACCEPTED	2468095: Anguis fragilis Linnaeus, 1758
2469188	Podarcis muralis (Laurenti, 1768)	SPECIES	ACCEPTED	2469188: Podarcis muralis (Laurenti, 1768) | 7061790: Podarcis muralis muralis
2473341	Numida meleagris (Linnaeus, 1758)	SPECIES	ACCEPTED	2473341: Numida meleagris (Linnaeus, 1758)
2473421	Lagopus lagopus (Linnaeus, 1758)	SPECIES	ACCEPTED	5227742: Lagopus lagopus scotica (Latham, 1787)
2473477	Syrmaticus reevesii (J.E.Gray, 1829)	SPECIES	ACCEPTED	2473477: Syrmaticus reevesii (J.E.Gray, 1829)
2473577	Tetrao urogallus Linnaeus, 1758	SPECIES	ACCEPTED	2473577: Tetrao urogallus Linnaeus, 1758 | 7191071: Tetrao urogallus urogallus
2473663	Tetrastes bonasia (Linnaeus, 1758)	SPECIES	ACCEPTED	2473663: Tetrastes bonasia (Linnaeus, 1758) | 2473671: Bonasa bonasia (Linnaeus, 1758)
2473682	Lyrurus tetrix (Linnaeus, 1758)	SPECIES	ACCEPTED	2473682: Lyrurus tetrix (Linnaeus, 1758) | 7340147: Tetrao tetrix tetrix | 8379871: Tetrao tetrix Linnaeus, 1758
2473958	Perdix perdix (Linnaeus, 1758)	SPECIES	ACCEPTED	2473958: Perdix perdix (Linnaeus, 1758) | 7191067: Perdix perdix perdix
2474029	Alectoris chukar (J.E.Gray, 1830)	SPECIES	ACCEPTED	2474029: Alectoris chukar (J.E.Gray, 1830)
2474051	Alectoris rufa (Linnaeus, 1758)	SPECIES	ACCEPTED	2474051: Alectoris rufa (Linnaeus, 1758) | 7191077: Alectoris rufa rufa
2474055	Alectoris graeca (Meisner, 1804)	SPECIES	ACCEPTED	2474055: Alectoris graeca (Meisner, 1804)
2474156	Coturnix coturnix (Linnaeus, 1758)	SPECIES	ACCEPTED	2474156: Coturnix coturnix (Linnaeus, 1758) | 7191065: Coturnix coturnix coturnix
2474162	Coturnix japonica Temminck & Schlegel, 1849	SPECIES	ACCEPTED	2474162: Coturnix japonica Temminck & Schlegel, 1849
2474377	Fulica atra Linnaeus, 1758	SPECIES	ACCEPTED	2474377: Fulica atra Linnaeus, 1758 | 7191372: Fulica atra atra
2474416	Porphyrio porphyrio (Linnaeus, 1758)	SPECIES	ACCEPTED	2474416: Porphyrio porphyrio (Linnaeus, 1758) | 5739284: Porphyrio poliocephalus (Latham, 1801)
2474621	Porzana porzana (Linnaeus, 1766)	SPECIES	ACCEPTED	2474621: Porzana porzana (Linnaeus, 1766)
2474627	Porzana parva (Scopoli, 1769)	SPECIES	ACCEPTED	2474627: Porzana parva (Scopoli, 1769) | 9272513: Zapornia parva (Scopoli, 1769)
2474628	Porzana pusilla (Pallas, 1776)	SPECIES	ACCEPTED	2474628: Porzana pusilla (Pallas, 1776) | 6176757: Porzana pusilla intermedia (Hermann, 1804) | 9299354: Zapornia pusilla (Pallas, 1776)
2474831	Rallus aquaticus Linnaeus, 1758	SPECIES	ACCEPTED	2474831: Rallus aquaticus Linnaeus, 1758 | 7191352: Rallus aquaticus aquaticus
2474863	Chlamydotis macqueenii (J.E.Gray, 1832)	SPECIES	ACCEPTED	2474863: Chlamydotis macqueenii (J.E.Gray, 1832) | 9518462: Chlamydotis undulata macqueenii (Gray, 1834)
2474921	Otis tarda Linnaeus, 1758	SPECIES	ACCEPTED	2474921: Otis tarda Linnaeus, 1758 | 7191393: Otis tarda tarda
2474936	Anthropoides virgo (Linnaeus, 1758)	SPECIES	ACCEPTED	5789355: Grus virgo (Linnaeus, 1758)
2474944	Grus japonensis (Statius Muller, 1776)	SPECIES	ACCEPTED	2474944: Grus japonensis (Statius Muller, 1776)
2474950	Grus grus (Linnaeus, 1758)	SPECIES	ACCEPTED	2474950: Grus grus (Linnaeus, 1758)
2474953	Grus canadensis (Linnaeus, 1758)	SPECIES	ACCEPTED	9036008: Antigone canadensis (Linnaeus, 1758)
2475212	Crinifer zonurus (Ruppell, 1835)	SPECIES	ACCEPTED	2475212: Crinifer zonurus (Ruppell, 1835)
2475365	Coracias garrulus Linnaeus, 1758	SPECIES	ACCEPTED	2475365: Coracias garrulus Linnaeus, 1758 | 7191480: Coracias garrulus garrulus
2475373	Coracias abyssinicus Hermann, 1783	SPECIES	ACCEPTED	2475373: Coracias abyssinicus Hermann, 1783
2475419	Merops persicus Pallas, 1773	SPECIES	ACCEPTED	2475419: Merops persicus Pallas, 1773
2475443	Merops apiaster Linnaeus, 1758	SPECIES	ACCEPTED	2475443: Merops apiaster Linnaeus, 1758
2475532	Alcedo atthis (Linnaeus, 1758)	SPECIES	ACCEPTED	2475532: Alcedo atthis (Linnaeus, 1758) | 6175765: Alcedo atthis ispida Linnaeus, 1758
2475648	Dacelo novaeguineae (Hermann, 1783)	SPECIES	ACCEPTED	2475648: Dacelo novaeguineae (Hermann, 1783)
2476041	Bucorvus leadbeateri (Vigors, 1825)	SPECIES	ACCEPTED	2476041: Bucorvus leadbeateri (Vigors, 1825)
2477872	Dryocopus martius (Linnaeus, 1758)	SPECIES	ACCEPTED	2477872: Dryocopus martius (Linnaeus, 1758) | 5228829: Dryocopus martius martius
2477927	Dendrocopos leucotos (Bechstein, 1802)	SPECIES	ACCEPTED	7192606: Dendrocopos leucotos leucotos
2477950	Dendrocopos minor (Linnaeus, 1758)	SPECIES	ACCEPTED	2477950: Dendrocopos minor (Linnaeus, 1758) | 6177227: Dendrocopos minor hortorum (C.L.Brehm, 1831) | 9015784: Dryobates minor (Linnaeus, 1758)
2477968	Dendrocopos major (Linnaeus, 1758)	SPECIES	ACCEPTED	2477968: Dendrocopos major (Linnaeus, 1758) | 6177285: Dendrocopos major pinetorum (C.L.Brehm, 1831)
2478026	Dendrocopos medius (Linnaeus, 1758)	SPECIES	ACCEPTED	2478026: Dendrocopos medius (Linnaeus, 1758) | 7192601: Dendrocopos medius medius
2478523	Picus viridis Linnaeus, 1758	SPECIES	ACCEPTED	2478523: Picus viridis Linnaeus, 1758 | 7192595: Picus viridis viridis
2478548	Picus canus Gmelin, 1788	SPECIES	ACCEPTED	2478548: Picus canus Gmelin, 1788 | 9789837: Picus canus canus
2479226	Psittacula krameri (Scopoli, 1769)	SPECIES	ACCEPTED	2479226: Psittacula krameri (Scopoli, 1769)
2479311	Platycercus elegans (Gmelin, 1788)	SPECIES	ACCEPTED	2479311: Platycercus elegans (Gmelin, 1788)
2479320	Platycercus icterotis (Temminck & Kuhl, 1820)	SPECIES	ACCEPTED	2479320: Platycercus icterotis (Temminck & Kuhl, 1820)
2479329	Platycercus eximius (Shaw, 1792)	SPECIES	ACCEPTED	2479329: Platycercus eximius (Shaw, 1792)
2479407	Myiopsitta monachus (Boddaert, 1783)	SPECIES	ACCEPTED	2479407: Myiopsitta monachus (Boddaert, 1783)
2479498	Polytelis anthopeplus (Lear, 1831)	SPECIES	ACCEPTED	2479498: Polytelis anthopeplus (Lear, 1831)
2479501	Polytelis swainsonii (Desmarest, 1826)	SPECIES	ACCEPTED	2479501: Polytelis swainsonii (Desmarest, 1826)
